                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                0.95523,                0.51197,                0.98658,                0.25681,                0.98507,                0.93693,                 0.5289,                 1.4426,                0.73162,                 2.0383,               0.002971,               0.002971,               0.002971
                     73,                0.54526,                0.64177,                 1.1594,                0.07609,                0.88405,                0.39197,                0.28844,                 1.0283,                 2.3702,                 1.7142,               0.002872,               0.002872,               0.002872
                     73,                0.96122,                0.50359,                0.97824,                0.28355,                0.97761,                0.95478,                0.53353,                  1.407,                 0.7368,                 1.9853,               0.002872,               0.002872,               0.002872
                     74,                0.53483,                 0.6386,                 1.1547,                0.08329,                0.90828,                0.40339,                0.30298,                  1.079,                 2.3594,                 1.7448,               0.002773,               0.002773,               0.002773
                     74,                0.95489,                0.51311,                0.98756,                 0.2854,                0.97761,                0.94739,                0.50889,                 1.4897,                 0.7588,                 2.0965,               0.002773,               0.002773,               0.002773
                     75,                0.51613,                0.60624,                 1.1357,                0.08267,                0.87837,                0.43593,                0.32241,                 1.0169,                 2.4385,                 1.7055,               0.002674,               0.002674,               0.002674
                     75,                0.96216,                0.50788,                0.97565,                0.26789,                0.97761,                0.93031,                0.51855,                 1.4378,                 0.7222,                 2.0007,               0.002674,               0.002674,               0.002674
                     76,                0.51787,                0.63418,                 1.1429,                0.08954,                0.88646,                0.42283,                0.30726,                   1.07,                   2.41,                 1.7464,               0.002575,               0.002575,               0.002575
                     76,                 0.9288,                0.50451,                0.98773,                0.25191,                0.98507,                 0.9462,                0.51382,                 1.4463,                0.73656,                 2.0291,               0.002575,               0.002575,               0.002575
                     77,                0.53008,                0.61232,                  1.143,                0.08449,                0.88442,                0.41921,                 0.3068,                0.99185,                 2.5047,                 1.6895,               0.002476,               0.002476,               0.002476
                     77,                0.92816,                0.49295,                0.97866,                0.25889,                0.97761,                0.94564,                0.51541,                 1.4449,                0.73222,                 2.0892,               0.002476,               0.002476,               0.002476
                     78,                0.51846,                0.60202,                 1.1365,                  0.077,                0.87394,                0.41701,                0.30664,                 1.0131,                 2.3875,                 1.7006,               0.002377,               0.002377,               0.002377
                     78,                0.94204,                0.49581,                0.97016,                0.22453,                0.97015,                0.93707,                 0.5106,                 1.4521,                0.68989,                 2.0561,               0.002377,               0.002377,               0.002377
                     79,                0.51592,                0.60912,                 1.1404,                0.08761,                0.89698,                0.41593,                0.30901,                 1.0237,                 2.6117,                 1.7201,               0.002278,               0.002278,               0.002278
                     79,                 0.9087,                0.48419,                0.96632,                0.25581,                0.98507,                0.95538,                0.52045,                 1.4019,                0.68419,                 2.0676,               0.002278,               0.002278,               0.002278
                     80,                0.49842,                0.58893,                 1.1204,                0.07062,                0.87757,                0.36809,                 0.2731,                 1.0145,                 2.5225,                 1.7272,               0.002179,               0.002179,               0.002179
                     80,                0.90419,                0.47809,                0.96753,                0.24265,                0.98507,                0.95332,                0.52584,                 1.3922,                0.69967,                 2.0244,               0.002179,               0.002179,               0.002179
                     81,                0.52075,                0.60019,                  1.139,                0.08077,                0.88119,                0.40053,                0.29415,                 1.0239,                 2.3973,                 1.7138,                0.00208,                0.00208,                0.00208
                     81,                0.91047,                0.48049,                0.97522,                0.22642,                0.98507,                0.93271,                0.50652,                 1.4643,                0.76069,                 2.1155,                0.00208,                0.00208,                0.00208
                     82,                 0.5007,                0.58887,                 1.1296,                0.07567,                  0.865,                0.40953,                0.30479,                0.97372,                 2.5041,                 1.6724,               0.001981,               0.001981,               0.001981
                     82,                 0.8825,                 0.4684,                0.95126,                0.26506,                0.98507,                0.94835,                0.52602,                 1.4665,                0.68978,                 2.0407,               0.001981,               0.001981,               0.001981
                     83,                0.49729,                0.57973,                 1.1213,                0.08546,                0.88442,                0.39877,                0.29995,                 1.0205,                 2.5174,                 1.7155,               0.001882,               0.001882,               0.001882
                     83,                0.90348,                0.48054,                0.96031,                   0.28,                0.99254,                 0.9527,                0.53205,                 1.3986,                0.69043,                 2.0032,               0.001882,               0.001882,               0.001882
                     84,                0.50625,                0.57359,                 1.1306,                0.07964,                0.88402,                0.42431,                0.31356,                 1.0041,                 2.3922,                 1.6982,               0.001783,               0.001783,               0.001783
                     84,                0.89853,                0.48194,                0.96779,                0.28913,                0.99254,                 0.9644,                0.53867,                 1.4291,                0.67598,                 2.0505,               0.001783,               0.001783,               0.001783
                     85,                 0.5046,                0.57966,                 1.1224,                0.07351,                0.86378,                0.41169,                0.30118,                0.99698,                 2.5342,                 1.6896,               0.001684,               0.001684,               0.001684
                     85,                0.88683,                 0.4671,                0.96412,                0.32266,                0.97761,                0.95103,                 0.5298,                 1.4596,                0.67317,                 2.0765,               0.001684,               0.001684,               0.001684
                     86,                0.49211,                0.56631,                 1.1144,                0.09097,                0.88968,                 0.3914,                0.29367,                 1.0069,                 2.4996,                  1.688,               0.001585,               0.001585,               0.001585
                     86,                0.89015,                0.47597,                0.96987,                0.26572,                0.97761,                0.94031,                0.51803,                 1.4633,                0.73032,                 2.0358,               0.001585,               0.001585,               0.001585
                     87,                0.48534,                0.55959,                 1.1119,                0.09447,                0.87027,                0.44279,                0.32694,                 1.0146,                 2.5135,                 1.7064,               0.001486,               0.001486,               0.001486
                     87,                0.87985,                0.46702,                0.95602,                0.36639,                0.99254,                0.94152,                0.52417,                 1.4476,                0.68608,                  2.045,               0.001486,               0.001486,               0.001486
                     88,                0.47979,                0.55356,                 1.1043,                0.08934,                0.88079,                 0.4234,                0.31011,                  0.962,                 2.4638,                 1.6812,               0.001387,               0.001387,               0.001387
                     88,                0.87023,                0.46157,                0.94806,                0.28918,                0.97761,                0.94085,                0.52064,                 1.4709,                0.68478,                 2.1229,               0.001387,               0.001387,               0.001387
                     89,                0.47525,                0.54038,                 1.1026,                 0.0867,                0.86138,                0.43444,                0.31786,                 1.0197,                  2.466,                    1.7,               0.001288,               0.001288,               0.001288
                     89,                0.85367,                0.45504,                  0.953,                0.30505,                0.99254,                0.94773,                 0.5366,                 1.4447,                 0.6872,                 2.0506,               0.001288,               0.001288,               0.001288
                     90,                0.48869,                0.57113,                 1.1145,                0.09098,                0.87108,                0.45002,                0.33055,                 1.0073,                 2.6624,                 1.7094,               0.001189,               0.001189,               0.001189
                     90,                0.87358,                0.48124,                0.95464,                0.31731,                0.98507,                0.95097,                0.53079,                 1.4397,                0.69789,                 2.0509,               0.001189,               0.001189,               0.001189
                     91,                0.47356,                0.53422,                 1.0999,                0.07593,                 0.8905,                 0.4091,                0.29712,                 1.0102,                 2.5195,                 1.6926,                0.00109,                0.00109,                0.00109
                     91,                0.85833,                0.45226,                0.94477,                0.33846,                0.98507,                0.95655,                0.52199,                  1.452,                0.70571,                 2.1243,                0.00109,                0.00109,                0.00109
                     92,                0.47785,                0.53946,                 1.1025,                0.08529,                 0.8418,                0.39384,                0.29687,                 1.0151,                  2.686,                 1.6876,               0.000991,               0.000991,               0.000991
                     92,                0.85901,                0.45715,                0.94905,                0.33333,                0.98507,                0.95721,                0.54262,                 1.4541,                0.68231,                 2.1269,               0.000991,               0.000991,               0.000991
                     93,                0.47598,                0.52769,                  1.115,                0.09405,                0.87997,                0.42488,                0.31723,                0.99794,                 2.5796,                 1.6902,               0.000892,               0.000892,               0.000892
                     93,                0.84319,                0.45666,                 0.9505,                0.34021,                0.98507,                0.94945,                0.53534,                  1.402,                0.69032,                 2.0346,               0.000892,               0.000892,               0.000892
                     94,                0.47895,                0.54103,                 1.1091,                0.08984,                0.83653,                0.40539,                0.30866,                 0.9815,                 2.5795,                 1.6619,               0.000793,               0.000793,               0.000793
                     94,                0.84226,                0.45305,                0.95339,                0.35519,                0.97015,                0.95046,                0.54413,                 1.4311,                0.68815,                 2.1096,               0.000793,               0.000793,               0.000793
                     95,                0.47539,                0.54627,                 1.1063,                0.08895,                0.87553,                0.42209,                 0.3173,                0.95008,                 2.5028,                 1.6499,               0.000694,               0.000694,               0.000694
                     95,                0.85174,                0.45365,                0.95558,                0.34646,                0.98507,                0.95777,                0.54265,                 1.4445,                0.67058,                 2.1347,               0.000694,               0.000694,               0.000694
                     96,                0.46116,                0.52042,                 1.0916,                0.09245,                0.88968,                0.44494,                 0.3311,                0.96342,                 2.4658,                 1.6645,               0.000595,               0.000595,               0.000595
                     96,                0.82473,                0.44616,                0.94318,                0.35027,                0.97761,                 0.9587,                0.54724,                 1.4233,                0.64714,                  2.076,               0.000595,               0.000595,               0.000595
                     97,                0.46196,                0.52518,                 1.0937,                0.09395,                0.88727,                0.43036,                0.31832,                0.95462,                 2.5589,                 1.6512,               0.000496,               0.000496,               0.000496
                     97,                0.82573,                0.44059,                0.94744,                0.34204,                0.97761,                0.95565,                0.53512,                 1.4428,                0.68359,                 2.0988,               0.000496,               0.000496,               0.000496
                     98,                0.45942,                0.51956,                  1.086,                0.09811,                0.88283,                0.43793,                0.32218,                0.99344,                 2.5423,                 1.6773,               0.000397,               0.000397,               0.000397
                     98,                0.84418,                0.44721,                0.94708,                 0.3589,                0.97761,                0.95599,                0.55399,                 1.4509,                0.67711,                 2.1422,               0.000397,               0.000397,               0.000397
                     99,                 0.4618,                0.51256,                 1.0899,                0.09292,                0.88727,                0.45105,                0.33106,                0.97996,                 2.5554,                 1.6744,               0.000298,               0.000298,               0.000298
                     99,                0.82687,                0.44619,                0.94828,                0.34656,                0.97761,                 0.9511,                 0.5473,                 1.4243,                0.67373,                 2.0939,               0.000298,               0.000298,               0.000298
